ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Meta: _deal_sales_counts,Meta: _deal_quantity,Meta: _sizechart_select,Meta: _video_select,Meta: _extra_info,Meta: inline_featured_image,Meta: om_disable_all_campaigns,Meta: woosw_count,Meta: woosw_add,Meta: woosw_remove,Meta: _wp_page_template,Meta: yikes_woo_products_tabs,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Meta: rs_page_bg_color,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
7185,simple,,Four Side-Display Ceiling Mount,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Celling Mount Display, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-26.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-8.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-22.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-27.jpg",,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
7187,simple,,Dual Side-Display Ceiling Mount,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Celling Mount Display, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-28.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-9.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-23.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-29.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
7189,simple,,Acrylic Rectangle Wall Mount Digital Display Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7191,simple,,65'' Wall Mounted Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-30.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-31.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-24.jpg",,,,,,,,,0,,Size,65 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7193,simple,,55'' Wall Mounted Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7196,simple,,75'' Wall Mounted Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-34.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-26.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-35.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7198,simple,,32” Digital Signage Display Horizontal Wall Mount,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-36.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-27.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-37.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7200,simple,,Video Wall Mount | Digital Signage and Display Wall,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7202,simple,,B2b Menu Boards Advertising Media Player Wall Mount Hanging Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-38.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-28.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-39.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7204,simple,,Wall-mount Android Wifi 4k Hd Lcd Video Screen Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-10.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-11.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-29.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-40.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7206,simple,,32 Inch Digital Signage Wall Mount with Touch Screen Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-41.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-42.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-30.jpg",,,,,,,,,0,,Size,32 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7208,simple,,Advertising Player Shelf Edge Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Self Strip Screen",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7210,simple,,Lcd Display 48.5 1920*360 Horizontal Digital Shelf Strip Screen Android Advertising Bus Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Self Strip Screen",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-43.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-1.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-12.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-31.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-44.jpg",,,,,,,,,0,,Size,48.5 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7212,simple,,Strip Screen Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Self Strip Screen",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-35.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-36.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-47.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7214,simple,,"16"" FHD Digital Display Strip",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Self Strip Screen",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-32.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-33.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-45.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7216,simple,,Wall Mount Video Player Shelf Ultra Wide Digital Signage Display 24 Inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Self Strip Screen",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-13.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-14.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-34.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-46.jpg",,,,,,,,,0,,Size,24 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7218,simple,,Android Tablets for Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Conferencing Tab, Indoor Signage",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-48.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7220,simple,,10.5 inch digital counter bar menu,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Counter Bar Menu, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-49.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-15.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-37.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-50.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7222,simple,,19 inch digital counter bar menu,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Counter Bar Menu, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7224,simple,,22 inch digital counter bar menu,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Counter Bar Menu, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7226,simple,,Restaurant Top Stand digital signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Restaurant Top Stand",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7228,simple,,6.5 x 2 Feet full screen digital standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-76.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-56.jpg",,,,,,,,,0,,Size,6.5x2 Feet,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7230,simple,,"75"" Interactive Floor Stand Portable Digital Signage Full Screen Touch Screen Kiosk",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-77.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-78.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-57.jpg",,,,,,,,,0,,Size,75 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7232,simple,,Black Metal Digital LED Standees full display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-79.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-58.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-31.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7234,simple,,Floor Standing 75 Inch 4K Full Screen Android WiFi Advertising Digital Signage Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-79.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-58.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-31.jpg",,,,,,,,,0,,Size,75 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7236,simple,,70 Inch Full-Screen Vertical Kiosk Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-80.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-59.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7239,simple,,Indoor Floor Stand Full Screen Digital Signage Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-81.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-60.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7242,simple,,Full Screen Display - digital signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-82.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-61.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-32.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7244,simple,,19 inch Interative Coffee Table,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Interative Coffee Table",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-52.jpg,,,,,,,,,0,,Size,19 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7246,simple,,32 inch Interative Coffee Table,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Interative Coffee Table",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-53.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7248,simple,,49inch multi touch lcd screen 4k waterproof interactive coffee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-54.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7250,simple,,"43"" inch android windows system interactive table",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-55.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-38.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-16.jpg",,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7252,simple,,Interactive Standee Rotate - 32 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-56.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-39.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-17.jpg",,,,,,,,,0,,Size,32 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7254,simple,,43 inch interactive rotate standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-57.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-40.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-18.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-2.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7256,simple,,55 inch interactive rotate standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Full Screen Digital Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-58.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-41.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-19.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-3.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7258,simple,,65 inch interactive rotate standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-59.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-42.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-20.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-4.jpg",,,,,,,,,0,,Size,65 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7260,simple,,"Free Standing Rotating Kiosk, For Fine Dine Restaurant",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-60.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-43.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-21.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/04-5.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/05-1.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7262,simple,,Samsung Rotating Stand Alone Digital Signage Advertising Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Rotate Digital Standee",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-61.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-22.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
