ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Meta: _deal_sales_counts,Meta: _deal_quantity,Meta: _sizechart_select,Meta: _video_select,Meta: _extra_info,Meta: inline_featured_image,Meta: om_disable_all_campaigns,Meta: woosw_count,Meta: woosw_add,Meta: woosw_remove,Meta: _wp_page_template,Meta: yikes_woo_products_tabs,Meta: rs_page_bg_color,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
6889,simple,ED1221,15.6 inch L-Type LCD Display WiFi Restaurant Menu Digital Signage Tablet,1,0,visible,"Our 15.6 inch L-Type LCD Display WiFi Restaurant Menu Digital Signage Tablet revolutionizes menu management, allowing for easy updates and real-time content changes. Engage customers with vibrant visuals, seamless connectivity, and an intuitive user interface for a modern dining experience.\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>15.6 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Table Menu Tab",,,,,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,Touch Screen In-Built Speakers,1,1,Dimension,345 x 215 mm,1,1,application,Indoor,1,1,Unit Type,Table Top,1,1,resolution,1200 * 1920,1,1,Operating System,Android,1,1,brightness,400 Nits,1,1,Input voltage,100 AC -240V,1,1,interface,USB Type / Power jack-DC Power input,1,1,response time,3.5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,Display Shape,Rectangle,1,1,touch screen,Capacitive,1,1,warranty,1 year,1,1,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6890,simple,ED1222,10 inch Touch Screen Kiosk Display,1,0,visible,"""Discover the power of interactivity with our 10-inch Touch Screen Kiosk Display. This compact and versatile display brings convenience and engagement to any setting. Effortlessly navigate menus, explore information, and interact with content, delivering an immersive and user-friendly experience for customers and users alike.""\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>10 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Touch Screen Kiosk",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-16.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-5.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-16.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-17.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,Touch Screen In-Built Speakers,1,1,Dimension,180*155*370mm,1,1,application,Indoor,1,1,Unit Type,Table Top,1,1,resolution,1200 * 1920,1,1,Operating System,Android,1,1,brightness,400 Nits,1,1,Input voltage,100 AC -240V,1,1,interface,USB Type / Power jack-DC Power input,1,1,response time,3.5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6891,simple,ED1223,24 Inch Touch Screen Kiosk Display,1,0,visible,"Our cutting-edge 24-inch Touch Screen Kiosk Display featuring a responsive touch screen interface, users can effortlessly navigate menus, explore information, and engage with content. Its sleek kiosk design ensures maximum visibility and user interaction, making it an ideal solution for retail, hospitality, and interactive exhibits.\n\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>24 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Touch Screen Kiosk",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-18.jpg,,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,Touch Screen In-Built Speakers,1,1,Dimension,508*279*381,1,1,application,Indoor,1,1,Unit Type,Floor Standing,1,1,resolution,1920x1080,1,1,Operating System,Android / Windows System,1,1,brightness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,Display Shape,Rectangle,1,1,touch screen,"Capacitive, IR touch",1,1,warranty,1 year,1,1,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6892,simple,,32 Inch Touch Screen Kiosk Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Touch Screen Kiosk",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-19.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-6.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-17.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-20.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
6893,simple,ED1225,40 Inch Touch Screen Kiosk Display,1,0,visible,"our remarkable 40-inch Touch Screen Kiosk Display, designed to elevate your indoor signage experience. With its expansive and vibrant display, seamless touch pad functionality, and sleek design, it captivates audiences and provides an intuitive interactive experience.\n\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>15.6 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Touch Screen Kiosk",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-21.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-18.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-22.jpg",,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,Touch Screen In-Built Speakers,1,1,Dimension,891 x 504 x 806,1,1,application,Indoor,1,1,Unit Type,Floor Standing,1,1,resolution,1920x1080,1,1,Operating System,Android / Windows System,1,1,brightness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6894,simple,ED1226,Digital Menu Board Display Screen for Restaurant and Fast Food,1,0,visible,"Ignite your restaurant's ambiance with our innovative Digital Menu Board Display Screen. With stunning visuals, real-time updates, and customizable templates, it transforms your menu into a captivating experience. Engage customers, increase sales, and stand out from the competition with this dynamic and unique solution.\n\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>32,40,43,49,50,55,65 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Celling Mount Display, Indoor Signage",,,,,,,,,,,,0,,Aspect Ratio,16:09,1,1,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Ceiling Mount,1,1,resolution,1920x1080,1,1,Operating System,Android / Windows System,1,1,brightness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6895,simple,ED1227,55'' Ceiling Mount Digital Signage,1,0,visible,"Introduce a new dimension to your advertising approach with our state-of-the-art 55'' Ceiling Mount Digital Signage. Boasting a sleek and unobtrusive design, it seamlessly integrates into any setting. With its striking visuals, intuitive content management, and strategic placement, it becomes the focal point, captivating audiences and effectively conveying your message.\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>55 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Celling Mount Display, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-23.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-19.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-24.jpg",,,,,,,,,0,,Feature,In-Built Speakers,1,1,Dimension,52.13'' x 31.22'' x 6.61'',1,1,application,Indoor,1,1,Unit Type,Ceiling Mount,1,1,resolution,1920x1080,1,1,Operating System,Android / Windows System,1,1,brightness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6896,simple,ED1228,Triple Side-Display Ceiling Mount,1,0,visible,"This indoor signage solution features a unique triple side-display design, allowing for maximum visibility and impact. With its sleek ceiling mount and captivating content, it delivers a dynamic and immersive visual experience that will leave a lasting impression.\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>32/40/43/50/55inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Celling Mount Display, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-20.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-7.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-21.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-25.jpg",,,,,,,,,0,,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Ceiling Mount,1,1,resolution,1920x1080,1,1,Operating System,Android / Windows System,1,1,brightness,401 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,"Hotspot, Internet, Wifi",1,1,Display Shape,Rectangle,1,1,warranty,1 year,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6897,simple,ED1229,Four Side-Display Ceiling Mount,1,0,visible,"This indoor signage solution redefines impact with its innovative design, featuring displays on all four sides. With its captivating content and sleek ceiling mount, it creates an immersive and attention-grabbing experience that sets your brand apart.\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>32 / 40 / 43 / 50 / 55</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Celling Mount Display, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-26.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-8.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-22.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-27.jpg",,,,,,,,,0,,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Ceiling Mount,1,1,resolution,1080*1920,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6898,simple,ED1230,Dual Side-Display Ceiling Mount,1,0,visible,"A dynamic indoor signage solution that captivates from all angles. With displays on both sides, it maximizes visibility and engagement. Its sleek ceiling mount design seamlessly blends into any environment, making it perfect for captivating customers in retail, hospitality, and more.\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>32 / 40 / 43 / 50 / 55</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Celling Mount Display, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-28.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-9.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-23.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-29.jpg",,,,,,,,,0,,application,Indoor,1,1,Unit Type,Ceiling Mount,1,1,resolution,1080*1920,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6899,simple,ED1231,Acrylic Rectangle Wall Mount Digital Display Signage,1,0,visible,"Our Acrylic Rectangle Wall Mount Digital Display Signage are modern design and high-quality display captivate viewers in any setting. From showcasing promotions to delivering important information, this versatile signage solution ensures your message stands out with clarity and impact.\n\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>32 / 40 / 43 / 50 / 55</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,,,,,,,,,,0,,Feature,In-Built Speakers,1,1,application,Indoor,1,1,Unit Type,Wall Mount,1,1,resolution,1080*1920,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6900,simple,ED1232,65'' Wall Mounted Digital Signage,1,0,visible,"Our impressive 65'' Wall Mounted Digital Signage, a commanding visual solution for impactful communication. With its expansive display size and sleek wall-mounted design, it captivates audiences and delivers stunning visuals. Elevate your brand presence and engage customers with this versatile and attention-grabbing digital signage solution.\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>65 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-30.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-31.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-24.jpg",,,,,,,,,0,,Feature,In-Built Speakers,1,1,Dimension,"66.9"" x 37.2"" x 11.3""",1,1,application,Indoor,1,1,Unit Type,Wall Mount,1,1,resolution,1080*1920,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
6901,simple,ED1233,55'' Wall Mounted Digital Signage,1,0,visible,"Our 55"" LCD Digital Display, captivating audiences with stunning visuals, videos, and animations. It's an all-in-one signage solution, powered by your preferred media player, with user-friendly content management software. Its sleek, rugged design ensures effortless installation and maintenance, perfect for today's marketplace.\n<table>\n<tbody>\n<tr>\n<th><b>Size</b></th>\n<td>55 inch</td>\n</tr>\n</tbody>\n</table>",,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wall Mount Display",,,,,,,,,,,,0,,Feature,In-Built Speakers,1,1,Dimension,"47.9"" x 27""",1,1,application,Indoor,1,1,Unit Type,Wall Mount,1,1,resolution,1080*1920,1,1,Operating System,Android / Windows System,1,1,Britness,400 Nits,1,1,viewing Angle,178 Degrees,1,1,Input voltage,100 AC -240V,1,1,interface,HDMI/USB Port/SD Card,1,1,response time,5 ms,1,1,Format,HTML/JPG/BMP/GIF/PNG/MP4,1,1,internet connectivity,Internet/Wifi/Hotspot,1,1,Display Shape,Rectangle,1,1,warranty,1 year,1,1,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,"a:1:{i:0;a:3:{s:5:""title"";s:22:""Additional Information"";s:2:""id"";s:22:""additional-information"";s:7:""content"";s:468:""<table>
<tbody>
<tr>
<th><b>Place of Orgin</b></th>
<td>ED in House</td>
</tr>
<tr>
<th><b>Fabrication</b></th>
<td>Acrylic, Metal, Wood</td>
</tr>
<tr>
<td><b>Branding Logo</b></td>
<td>Customised</td>
</tr>
<tr>
<td><b>Color</b></td>
<td>Black, Silver, Custom</td>
</tr>
<tr>
<td><b>Delivery Time</b></td>
<td>10-15 days</td>
</tr>
<tr>
<td><b>After Sale Service</b></td>
<td>Provided online as well as offline</td>
</tr>
</tbody>
</table>"";}}",,,,,,,,,,,,,,,,,,,,,
